"","Chromosome","Start","Strand","mean.old","mean.young","mean.diff"
"12748","chr1",78377198,"+",0.96875,0.408119658119658,0.560630341880342
"12822","chr1",78539666,"+",1,0.416666666666667,0.583333333333333
"12832","chr1",78567740,"+",0.330413016270338,0.85,-0.519586983729662
"12867","chr1",78645984,"+",0.0416666666666667,0.657894736842105,-0.616228070175439
"12884","chr1",78707564,"+",0.214285714285714,0.782894736842105,-0.568609022556391
"12886","chr1",78720509,"+",0.884615384615385,0.264705882352941,0.619909502262443
"12931","chr1",79082345,"+",0.958333333333333,0.45,0.508333333333333
"12965","chr1",79458740,"+",0.286140979689367,0.928571428571429,-0.642430448882062
"12970","chr1",79470717,"+",0.986111111111111,0.454241071428571,0.53187003968254
"12980","chr1",79581114,"+",0.352968460111317,0.859166666666667,-0.506198206555349
"13027","chr1",79757413,"+",0.0526315789473684,0.57051282051282,-0.517881241565452
"13096","chr1",80121207,"+",0.425837320574163,0.944444444444444,-0.518607123870282
"13109","chr1",80179504,"+",0.811802232854864,0.307692307692308,0.504109925162557
"13154","chr1",80463153,"+",1,0.473684210526316,0.526315789473684
"13200","chr1",80817470,"+",0.975,0.45,0.525
"13205","chr1",80862545,"+",0.964068825910931,0.458333333333333,0.505735492577598
"13284","chr1",81588080,"+",1,0.472826086956522,0.527173913043478
"13288","chr1",81599796,"+",0.175480769230769,0.706349206349206,-0.530868437118437
"13336","chr1",81952735,"+",0.916666666666667,0.40045766590389,0.516209000762777
"13391","chr1",82258483,"+",0.875,0.342105263157895,0.532894736842105
"13461","chr1",82495859,"+",0.96875,0.458333333333333,0.510416666666667
"13483","chr1",82605977,"+",1,0.442307692307692,0.557692307692308
"13487","chr1",82616834,"+",0.25974025974026,0.772222222222222,-0.512481962481962
"13514","chr1",82771630,"+",0.35,0.95,-0.6
"13516","chr1",82779633,"+",1,0.450757575757576,0.549242424242424
"13637","chr1",83276726,"+",0.928571428571429,0.368589743589744,0.559981684981685
"13665","chr1",83451260,"+",0.947368421052632,0.435294117647059,0.512074303405573
"13723","chr1",83896823,"+",0.0526315789473684,0.627272727272727,-0.574641148325359
"13730","chr1",83921623,"+",0.916666666666667,0.323529411764706,0.593137254901961
"13791","chr1",84405070,"+",0.916666666666667,0.357142857142857,0.55952380952381
"13830","chr1",84587593,"+",0.916666666666667,0.380645161290323,0.536021505376344
"13891","chr1",84925883,"+",0.416666666666667,0.935294117647059,-0.518627450980392
"13893","chr1",84933700,"+",0.63003663003663,0.0882352941176471,0.541801335918983
"13930","chr1",85109407,"+",0.307692307692308,0.875,-0.567307692307692
"14055","chr1",85702895,"+",0.944444444444444,0.238095238095238,0.706349206349206
"14127","chr1",85961256,"+",0.571428571428571,0.0192307692307692,0.552197802197802
"14128","chr1",85977773,"+",0.589869281045752,0.0882352941176471,0.501633986928105
"14155","chr1",86047202,"+",0.116666666666667,0.681818181818182,-0.565151515151515
"14177","chr1",86154178,"+",0.568681318681319,0.05,0.518681318681319
"14212","chr1",86267703,"+",0.977272727272727,0.416666666666667,0.560606060606061
"14215","chr1",86277557,"+",0.299595141700405,0.805925925925926,-0.506330784225521
"14245","chr1",86389144,"+",0.142857142857143,0.741071428571429,-0.598214285714286
"14268","chr1",86435811,"+",0.142857142857143,0.803571428571429,-0.660714285714286
"14280","chr1",86463877,"+",1,0.434782608695652,0.565217391304348
"14295","chr1",86491647,"+",0.219298245614035,0.725,-0.505701754385965
"14296","chr1",86491991,"+",0.722222222222222,0.205882352941176,0.516339869281046
"14393","chr1",87098994,"+",0.869565217391304,0.285714285714286,0.583850931677019
"14425","chr1",87157146,"+",0.543650793650794,0,0.543650793650794
"14440","chr1",87185403,"+",0.785714285714286,0.155555555555556,0.63015873015873
"14463","chr1",87258095,"+",0.445344129554656,1,-0.554655870445344
"14501","chr1",87477074,"+",0.966666666666667,0.423076923076923,0.543589743589744
"14512","chr1",87511027,"+",0.588235294117647,0.0357142857142857,0.552521008403361
"14515","chr1",87541315,"+",0.925,0.375,0.55
"14601","chr1",87829624,"+",0.84375,0.142857142857143,0.700892857142857
"14631","chr1",88006503,"+",0,0.53968253968254,-0.53968253968254
"14633","chr1",88008982,"+",1,0.385555555555556,0.614444444444444
"14654","chr1",88150116,"+",0.840153452685422,0.317091454272864,0.523061998412558
"14724","chr1",88474511,"+",0.40625,0.95,-0.54375
"14750","chr1",88560883,"+",1,0.445454545454545,0.554545454545455
"14940","chr1",89193088,"+",0.73452380952381,0.131578947368421,0.602944862155389
"14952","chr1",89230617,"+",0.936507936507937,0.406837606837607,0.52967032967033
"14983","chr1",89337591,"+",1,0.441176470588235,0.558823529411765
"14984","chr1",89340855,"+",0.815789473684211,0.217032967032967,0.598756506651243
"15033","chr1",89519470,"+",0.84,0.333333333333333,0.506666666666667
"15141","chr1",89814062,"+",0.30952380952381,0.854166666666667,-0.544642857142857
"15151","chr1",89856314,"+",1,0.48,0.52
"15153","chr1",89870461,"+",0.98,0.475,0.505
"15234","chr1",89988187,"+",0.964285714285714,0.453560371517028,0.510725342768686
"15240","chr1",89992950,"+",0.81447963800905,0.297619047619048,0.516860590390002
"15241","chr1",89992963,"+",0.826923076923077,0.203869047619048,0.623054029304029
"15242","chr1",89993129,"+",0.368421052631579,0.954545454545455,-0.586124401913876
"15251","chr1",90006676,"+",0.888888888888889,0.357954545454545,0.530934343434343
"15309","chr1",90157970,"+",0.973684210526316,0.461538461538462,0.512145748987854
"15317","chr1",90161866,"+",0.25,0.772727272727273,-0.522727272727273
"15354","chr1",90222335,"+",0.526785714285714,0,0.526785714285714
"15422","chr1",90424303,"+",0.344916344916345,0.952380952380952,-0.607464607464607
"15426","chr1",90442651,"+",1,0.475,0.525
"15457","chr1",90539176,"+",0.931818181818182,0.412162162162162,0.51965601965602
"15466","chr1",90567524,"+",0.866666666666667,0.314393939393939,0.552272727272727
"15493","chr1",90648212,"+",0.966666666666667,0.39047619047619,0.576190476190476
"15520","chr1",90734525,"+",0.623376623376623,0.115384615384615,0.507992007992008
"15600","chr1",90909776,"+",0.15,0.653846153846154,-0.503846153846154
"15617","chr1",90939348,"+",0.972222222222222,0.413461538461538,0.558760683760684
"15626","chr1",90967718,"+",0.222222222222222,0.775,-0.552777777777778
"15649","chr1",91037898,"+",0.0666666666666667,0.767857142857143,-0.701190476190476
"15651","chr1",91038921,"+",0.139194139194139,0.676190476190476,-0.536996336996337
"15658","chr1",91056487,"+",0.9375,0.425,0.5125
"15668","chr1",91068047,"+",0.755555555555556,0.25,0.505555555555556
"15674","chr1",91080521,"+",0.827803203661327,0.238095238095238,0.589707965566089
"15683","chr1",91096557,"+",0.972222222222222,0.251336898395722,0.7208853238265
"15687","chr1",91110541,"+",0.934782608695652,0.368421052631579,0.566361556064073
"15708","chr1",91181457,"+",0.757142857142857,0.213815789473684,0.543327067669173
"15720","chr1",91232143,"+",0.623839009287926,0.113095238095238,0.510743771192688
"15724","chr1",91241650,"+",0.0333333333333333,0.597222222222222,-0.563888888888889
"15757","chr1",91342608,"+",0.781329923273657,0.1875,0.593829923273657
"15759","chr1",91342646,"+",0.747217806041335,0.21875,0.528467806041335
"15766","chr1",91351013,"+",0.617424242424242,0.107954545454545,0.509469696969697
"15772","chr1",91359389,"+",0.4,1,-0.6
"15792","chr1",91425944,"+",0.495454545454545,1,-0.504545454545455
"15847","chr1",91596497,"+",0.430555555555556,0.941176470588235,-0.51062091503268
"15864","chr1",91626268,"+",0.592592592592593,0.0769230769230769,0.515669515669516
"15971","chr1",91874863,"+",0.545614035087719,0,0.545614035087719
"15987","chr1",91926011,"+",0.297202797202797,0.804554079696395,-0.507351282493597
"16067","chr1",92299254,"+",0.846504559270517,0.22375,0.622754559270517
"16092","chr1",92378572,"+",1,0.492857142857143,0.507142857142857
"16097","chr1",92388091,"+",0.933333333333333,0.406410256410256,0.526923076923077
"16099","chr1",92390448,"+",0.673913043478261,0.146428571428571,0.527484472049689
"16158","chr1",92619466,"+",0.892857142857143,0.375,0.517857142857143
"16162","chr1",92633716,"+",0.975,0.404306220095694,0.570693779904306
"16208","chr1",92756087,"+",0.826923076923077,0.321428571428571,0.505494505494505
"16235","chr1",92846740,"+",0.884615384615385,0.333333333333333,0.551282051282051
"16256","chr1",92899639,"+",0.178571428571429,0.85,-0.671428571428571
"16262","chr1",92902748,"+",0.777777777777778,0.192307692307692,0.585470085470085
"16264","chr1",92902778,"+",0.715789473684211,0.136363636363636,0.579425837320574
"16266","chr1",92902819,"+",0.655555555555556,0.0357142857142857,0.61984126984127
"16275","chr1",92922450,"+",0.87952380952381,0.356578947368421,0.522944862155388
"16287","chr1",92972263,"+",0.973684210526316,0.448717948717949,0.524966261808367
"16336","chr1",93135367,"+",0.970588235294118,0.454545454545455,0.516042780748663
"16357","chr1",93171668,"+",0.846031746031746,0.323529411764706,0.52250233426704
"16370","chr1",93193638,"+",1,0.470588235294118,0.529411764705882
"16473","chr1",93619597,"+",0.909090909090909,0.316964285714286,0.592126623376623
"16522","chr1",93857718,"+",0.933082706766917,0.375,0.558082706766917
"16590","chr1",94331636,"+",1,0.476608187134503,0.523391812865497
"16691","chr1",95988069,"+",0.440909090909091,0.976190476190476,-0.535281385281385
"16730","chr1",96667863,"+",0.8,0.18,0.62
"16766","chr1",96997258,"+",0.473529411764706,1,-0.526470588235294
"16791","chr1",97325177,"+",0.909090909090909,0.408026755852843,0.501064153238066
"16826","chr1",97607735,"+",1,0.416666666666667,0.583333333333333
"16872","chr1",97911078,"+",0.207201086956522,0.9,-0.692798913043478
"16884","chr1",97976194,"+",0.236842105263158,0.84,-0.603157894736842
"16896","chr1",98056337,"+",0.0652173913043478,0.57843137254902,-0.513213981244672
"17024","chr1",100352608,"+",0.466666666666667,1,-0.533333333333333
"17159","chr1",102012658,"+",0.961538461538462,0.423529411764706,0.538009049773756
"17160","chr1",102015617,"+",0.883116883116883,0.285714285714286,0.597402597402597
"17193","chr1",102538751,"+",0.976190476190476,0.418181818181818,0.558008658008658
"17238","chr1",103296109,"+",0.30952380952381,0.869328493647913,-0.559804684124103
"17319","chr1",104368958,"+",0.737771739130435,0.215277777777778,0.522493961352657
"17327","chr1",104437228,"+",1,0.475,0.525
"17331","chr1",104508370,"+",0.314685314685315,0.911764705882353,-0.597079391197038
"17415","chr1",105146790,"+",0.623737373737374,0.117647058823529,0.506090314913844
"17539","chr1",105999216,"+",0.241666666666667,0.818918918918919,-0.577252252252252
"17587","chr1",106200970,"+",0.285714285714286,0.85,-0.564285714285714
"17660","chr1",106555772,"+",0.0833333333333333,0.625,-0.541666666666667
"17684","chr1",106643421,"+",0.0416666666666667,0.58974358974359,-0.548076923076923
"17692","chr1",106680821,"+",0.336842105263158,0.842105263157895,-0.505263157894737
"17702","chr1",106703184,"+",0.192513368983957,0.738095238095238,-0.545581869111281
"17723","chr1",106758368,"+",0.166666666666667,0.691729323308271,-0.525062656641604
"17747","chr1",107000586,"+",0.140977443609023,0.8125,-0.671522556390977
"17752","chr1",107016405,"+",0.85625,0.241666666666667,0.614583333333333
"17773","chr1",107235726,"+",0.978260869565217,0.451704545454546,0.526556324110672
"17774","chr1",107242375,"+",0.973684210526316,0.355714285714286,0.61796992481203
"17889","chr1",108657975,"+",0.958333333333333,0.285714285714286,0.672619047619048
"17923","chr1",109224016,"+",0.911764705882353,0.378968253968254,0.532796451914099
"17940","chr1",109502232,"+",0.961538461538462,0.433333333333333,0.528205128205128
"17952","chr1",109672095,"+",0.926262626262626,0.352941176470588,0.573321449792038
"18002","chr1",110331294,"+",0.872282608695652,0.3,0.572282608695652
"18026","chr1",110679582,"+",0.746606334841629,0.22,0.526606334841629
"18038","chr1",110872068,"+",0.977272727272727,0.466666666666667,0.510606060606061
"18115","chr1",112019317,"+",0.976190476190476,0.416666666666667,0.55952380952381
"18171","chr1",112955024,"+",0.619047619047619,0.0851393188854489,0.53390830016217
"18178","chr1",113094185,"+",0.894301470588235,0.393790849673203,0.500510620915033
"18196","chr1",113546859,"+",0.898850574712644,0.34047619047619,0.558374384236453
"18197","chr1",113550049,"+",0.903846153846154,0.39957264957265,0.504273504273504
"18224","chr1",113852926,"+",0.96875,0.425,0.54375
"18238","chr1",114071452,"+",0.637019230769231,0.136363636363636,0.500655594405594
"18286","chr1",114929361,"+",0.916083916083916,0.41374269005848,0.502341226025437
"18376","chr1",116376607,"+",0.875,0.347222222222222,0.527777777777778
"18379","chr1",116414848,"+",0.871945259042033,0.342809364548495,0.529135894493538
"18394","chr1",116576634,"+",0.929166666666667,0.383333333333333,0.545833333333333
"18413","chr1",116816284,"+",0.877329192546584,0.354761904761905,0.522567287784679
"18472","chr1",117592622,"+",0.907843137254902,0.321428571428571,0.586414565826331
"18476","chr1",117609042,"+",0.962962962962963,0.454545454545455,0.508417508417508
"18480","chr1",117620201,"+",0.3,0.842857142857143,-0.542857142857143
"18572","chr1",118065856,"+",0.875,0.25,0.625
"18691","chr1",118709238,"+",0.972222222222222,0.456582633053221,0.515639589169001
"18728","chr1",118866608,"+",0.954545454545455,0.383333333333333,0.571212121212121
"18744","chr1",118916806,"+",0.916666666666667,0.370600414078675,0.546066252587992
"18760","chr1",118991130,"+",0.844444444444444,0.166666666666667,0.677777777777778
"18829","chr1",119219836,"+",1,0.484848484848485,0.515151515151515
"18839","chr1",119238548,"+",0.782451923076923,0.214285714285714,0.568166208791209
"18879","chr1",119348892,"+",0.824152542372881,0.214285714285714,0.609866828087167
"18973","chr1",119882805,"+",1,0.483333333333333,0.516666666666667
"18994","chr1",119960009,"+",0.231366459627329,0.758893280632411,-0.527526821005082
"19026","chr1",120093133,"+",0.975,0.471571906354515,0.503428093645485
"19078","chr1",120266082,"+",0.0526315789473684,0.888888888888889,-0.83625730994152
"19089","chr1",120312576,"+",0.941176470588235,0.270833333333333,0.670343137254902
"19149","chr1",120493631,"+",0.953125,0.45,0.503125
"19188","chr1",120596095,"+",0.608391608391608,0.0555555555555556,0.552836052836053
"19205","chr1",120650153,"+",0.894871794871795,0.371064467766117,0.523807327105678
"19223","chr1",120699023,"+",0.3,0.834795321637427,-0.534795321637427
"19279","chr1",120919374,"+",0.133689839572193,0.694444444444444,-0.560754604872252
"19332","chr1",121152123,"+",1,0.465811965811966,0.534188034188034
"19382","chr1",121392749,"+",0.923076923076923,0.409090909090909,0.513986013986014
"19473","chr1",121893100,"+",0.843434343434343,0.326298701298701,0.517135642135642
"19478","chr1",121958160,"+",0.882352941176471,0.372413793103448,0.509939148073022
"19520","chr1",122463541,"+",1,0.444444444444444,0.555555555555556
"19528","chr1",122544312,"+",0.481283422459893,1,-0.518716577540107
"19572","chr1",123015741,"+",1,0.487878787878788,0.512121212121212
"19575","chr1",123061030,"+",0.841666666666667,0.281818181818182,0.559848484848485
"19618","chr1",123722175,"+",0.970588235294118,0.444444444444444,0.526143790849673
"19627","chr1",123868437,"+",1,0.411764705882353,0.588235294117647
"19660","chr1",124118701,"+",0.931034482758621,0.287467700258398,0.643566782500223
"19720","chr1",125022038,"+",0.822003577817531,0.318181818181818,0.503821759635713
"19732","chr1",125099678,"+",0.970588235294118,0.461538461538462,0.509049773755656
"19736","chr1",125127391,"+",0.845238095238095,0.111111111111111,0.734126984126984
"19777","chr1",125374492,"+",0.980769230769231,0.456521739130435,0.524247491638796
"19796","chr1",125489410,"+",0.0238095238095238,0.605392156862745,-0.581582633053221
"19799","chr1",125521877,"+",0.972222222222222,0.4375,0.534722222222222
"19824","chr1",125702758,"+",1,0.45,0.55
"19826","chr1",125713437,"+",0.312280701754386,0.840225563909774,-0.527944862155388
"19848","chr1",125821513,"+",0.841269841269841,0.214285714285714,0.626984126984127
"19870","chr1",125914751,"+",0.947368421052632,0.4375,0.509868421052632
"19880","chr1",125964614,"+",0.924603174603175,0.0692640692640693,0.855339105339105
"19943","chr1",126343240,"+",1,0.43640350877193,0.56359649122807
"19946","chr1",126362149,"+",1,0.361111111111111,0.638888888888889
"19949","chr1",126372340,"+",0.692592592592593,0.135714285714286,0.556878306878307
"19959","chr1",126455139,"+",0.839181286549708,0.3,0.539181286549708
"19965","chr1",126484991,"+",1,0.464285714285714,0.535714285714286
"20023","chr1",126806718,"+",0.29020979020979,0.807971014492754,-0.517761224282963
"20024","chr1",126806817,"+",0.15,0.672727272727273,-0.522727272727273
"20106","chr1",127311227,"+",1,0.457142857142857,0.542857142857143
"20226","chr1",127869450,"+",0.0909090909090909,0.613636363636364,-0.522727272727273
"20243","chr1",128013869,"+",0.152916666666667,0.764492753623188,-0.611576086956522
"20244","chr1",128016295,"+",0.0555555555555555,0.560606060606061,-0.505050505050505
"20261","chr1",128284458,"+",0.645833333333333,0.125,0.520833333333333
"20308","chr1",128496600,"+",0.935294117647059,0.327450980392157,0.607843137254902
